Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,GOOG,GOOG,GOOG,GOOG,GOOG,,,
2022-11-08,2022,11,8,Tuesday,45,2022-45,88.38,89.61,86.88,88.13,30172000,0.0029328919829105793,93.02857142857144,99.5094
2022-11-09,2022,11,9,Wednesday,45,2022-45,87.77,88.71,86.6,86.64,26743900,-0.016983553334365187,92.0992857142857,99.0632
2022-11-10,2022,11,10,Thursday,45,2022-45,91.53,93.72,90.85,93.35,42371200,0.07745993289286823,91.58214285714287,98.76619999999998
2022-11-11,2022,11,11,Friday,45,2022-45,93.88,96.51,93.34,95.88,30569100,0.027185060517314952,91.14,98.4922
2022-11-14,2022,11,14,Monday,46,2022-46,94.67,96.33,94.28,95.19,24170100,-0.0072367536376721775,90.51,98.24140000000001
2022-11-15,2022,11,15,Tuesday,46,2022-46,97.81,99.54,96.17,97.86,31831000,0.02801214089464965,90.78642857142857,98.0678
2022-11-16,2022,11,16,Wednesday,46,2022-46,97.16,98.98,97.05,98.12,24660200,0.0027349182849703,91.23857142857142,97.84
2022-11-17,2022,11,17,Thursday,46,2022-46,96.33,98.61,96.25,97.64,21818700,-0.004949996975451065,91.37428571428572,97.62360000000001
2022-11-18,2022,11,18,Friday,46,2022-46,98.14,98.29,95.89,96.95,24969900,-0.0071065572579197545,91.59714285714286,97.3466
2022-11-21,2022,11,21,Monday,47,2022-47,96.71,97.86,94.83,94.99,18696900,-0.020143293241970284,91.9742857142857,97.02859999999998
2022-11-22,2022,11,22,Tuesday,47,2022-47,95.32,96.7,93.58,96.48,18868900,0.015652903459706824,92.70071428571428,96.8704
2022-11-23,2022,11,23,Wednesday,47,2022-47,96.49,98.2,96.49,97.96,17568900,0.015308627526492202,93.78642857142857,96.7308
2022-11-25,2022,11,25,Friday,47,2022-47,97.6,98.08,96.68,96.75,8567800,-0.012345811706432785,94.55857142857143,96.60600000000001
2022-11-28,2022,11,28,Monday,48,2022-48,96.35,96.98,95.05,95.41,19974500,-0.013831753178145667,95.09642857142856,96.4598
2022-11-29,2022,11,29,Tuesday,48,2022-48,95.16,95.55,93.57,94.61,20220000,-0.008415628290572186,95.5592857142857,96.2932
2022-11-30,2022,11,30,Wednesday,48,2022-48,94.29,100.56,93.84,100.56,39888100,0.0629715706614975,96.55357142857143,96.28559999999999
2022-12-01,2022,12,1,Thursday,48,2022-48,100.51,101.69,99.79,100.39,21771500,-0.001675815918043555,97.05642857142857,96.3106
2022-12-02,2022,12,2,Friday,48,2022-48,98.5,100.27,98.3,99.95,18821500,-0.0044430586536785555,97.34714285714287,96.3158
2022-12-05,2022,12,5,Monday,49,2022-49,98.94,100.86,98.49,99.0,19955500,-0.009520943763388301,97.61928571428572,96.32980000000002
2022-12-06,2022,12,6,Tuesday,49,2022-49,98.8,99.33,95.91,96.46,20877600,-0.025633492856448115,97.51928571428572,96.3
2022-12-07,2022,12,7,Wednesday,49,2022-49,95.92,96.46,94.19,94.32,26647900,-0.02219701049042866,97.24785714285714,96.2418
2022-12-08,2022,12,8,Thursday,49,2022-49,94.85,95.03,92.98,93.13,25593200,-0.012611684493691544,96.92571428571429,96.1072
2022-12-09,2022,12,9,Friday,49,2022-49,93.08,93.66,92.21,92.26,21885300,-0.009366578320959662,96.59071428571428,96.0078
2022-12-12,2022,12,12,Monday,50,2022-50,92.28,93.05,91.1,92.74,27380900,0.005264690845994124,96.42999999999999,95.95640000000002
2022-12-13,2022,12,13,Tuesday,50,2022-50,97.21,98.93,94.55,95.01,34788500,0.024476304549552852,96.325,95.888
2022-12-14,2022,12,14,Wednesday,50,2022-50,94.71,96.37,93.12,94.48,26452900,-0.0056337792926812735,96.07642857142856,95.7474
2022-12-15,2022,12,15,Thursday,50,2022-50,92.72,93.21,89.64,90.4,28298800,-0.04312237812045461,95.62285714285714,95.52879999999999
2022-12-16,2022,12,16,Friday,50,2022-50,90.4,90.95,89.22,90.07,48485500,-0.003728154291035901,95.24142857142859,95.3032
2022-12-19,2022,12,19,Monday,51,2022-51,90.09,90.4,88.15,88.37,23020500,-0.018819971234512733,94.79571428571428,95.0966
2022-12-20,2022,12,20,Tuesday,51,2022-51,87.95,89.0,87.27,88.85,21976800,0.005383949352440354,93.95928571428571,94.9166
2022-12-21,2022,12,21,Wednesday,51,2022-51,88.95,90.12,88.13,89.46,20336400,0.006917463503973931,93.17857142857143,94.76199999999999
2022-12-22,2022,12,22,Thursday,51,2022-51,88.15,88.4,86.18,87.49,23656100,-0.0220498871511825,92.28857142857144,94.56300000000002
2022-12-23,2022,12,23,Friday,51,2022-51,86.85,89.31,86.85,89.03,17815000,0.0175617457309738,91.57642857142856,94.3668
2022-12-27,2022,12,27,Tuesday,52,2022-52,88.53,88.72,86.77,87.16,15470900,-0.020933099899671737,90.91214285714285,94.1834
2022-12-28,2022,12,28,Wednesday,52,2022-52,86.74,87.75,85.62,85.7,17879600,-0.016717850817130175,90.29642857142856,93.89939999999999
2022-12-29,2022,12,29,Thursday,52,2022-52,86.27,88.58,86.23,88.17,18280700,0.028799540799735235,89.94214285714285,93.65279999999998
2022-12-30,2022,12,30,Friday,52,2022-52,86.6,88.05,86.27,87.95,19190300,-0.002473401095668626,89.63428571428572,93.4236
2023-01-03,2023,1,3,Tuesday,01,2023-01,89.04,90.75,88.24,88.92,20738500,0.010931982093574932,89.36142857142856,93.209
2023-01-04,2023,1,4,Wednesday,01,2023-01,90.21,90.44,87.03,87.93,27046500,-0.011036772021975505,88.85571428571428,92.9558
2023-01-05,2023,1,5,Thursday,01,2023-01,87.3,87.44,85.8,86.01,23136100,-0.021868981154155587,88.25071428571428,92.6346
2023-01-06,2023,1,6,Friday,01,2023-01,86.6,87.7,84.82,87.39,26612600,0.016019290881803094,88.03571428571429,92.3022
2023-01-09,2023,1,9,Monday,02,2023-02,88.42,90.04,87.81,88.02,22996700,0.007259533676255092,87.88928571428572,92.1828
2023-01-10,2023,1,10,Tuesday,02,2023-02,85.96,88.69,85.94,88.46,22855600,0.004954985798446332,87.8957142857143,92.1162
2023-01-11,2023,1,11,Wednesday,02,2023-02,89.27,91.64,88.96,91.45,25998800,0.0338415050129206,88.08142857142856,92.03039999999999
2023-01-12,2023,1,12,Thursday,02,2023-02,91.59,91.81,89.78,91.11,22754200,-0.003793770894479298,88.19928571428571,91.97599999999998
2023-01-13,2023,1,13,Friday,02,2023-02,90.73,92.17,90.14,91.99,18630700,0.009683422794141583,88.52071428571428,92.02159999999999
2023-01-17,2023,1,17,Tuesday,03,2023-03,91.97,92.16,90.05,91.35,22935800,-0.00689655630003605,88.68642857142856,92.1224
2023-01-18,2023,1,18,Wednesday,03,2023-03,92.13,92.77,90.6,90.98,19641600,-0.004123258814246578,88.95928571428571,92.2868
2023-01-19,2023,1,19,Thursday,03,2023-03,90.59,93.57,90.58,93.09,28707700,0.023207637422039573,89.48714285714286,92.42980000000001
2023-01-20,2023,1,20,Friday,03,2023-03,95.11,98.55,95.07,98.41,53704800,0.057182477905190376,90.21857142857142,92.64040000000001
2023-01-23,2023,1,23,Monday,04,2023-04,98.26,100.51,97.89,100.33,31791800,0.019439959420427755,91.10285714285713,92.8844
2023-01-24,2023,1,24,Tuesday,04,2023-04,98.68,100.21,97.84,98.34,27391400,-0.019760972341984817,91.7757142857143,93.11840000000001
2023-01-25,2023,1,25,Wednesday,04,2023-04,96.35,96.87,94.43,95.88,31000900,-0.024997275020451903,92.34357142857142,93.16900000000001
2023-01-26,2023,1,26,Thursday,04,2023-04,97.42,98.34,95.97,98.29,24542100,0.025121361830520827,93.22071428571428,93.2172
2023-01-27,2023,1,27,Friday,04,2023-04,98.18,100.69,98.11,99.83,29020400,0.015631221615848512,94.10928571428572,93.31
2023-01-30,2023,1,30,Monday,05,2023-05,97.88,98.54,96.67,97.09,24365100,-0.027405569551761766,94.75714285714285,93.2946
2023-01-31,2023,1,31,Tuesday,05,2023-05,97.0,99.04,96.94,99.0,22306800,0.01960209003468094,95.50999999999999,93.31220000000002
2023-02-01,2023,2,1,Wednesday,05,2023-05,98.87,101.3,97.56,100.54,26392600,0.015620127933951844,96.15928571428572,93.37020000000001
2023-02-02,2023,2,2,Thursday,05,2023-05,105.86,107.87,105.61,107.85,46622600,0.07266117441357434,97.355,93.5882
2023-02-03,2023,2,3,Friday,05,2023-05,102.61,107.08,102.4,104.3,36823400,-0.032904423754326007,98.23428571428572,93.7744
2023-02-06,2023,2,6,Monday,06,2023-06,101.79,103.78,101.32,102.57,25573000,-0.016631939529795692,99.03571428571429,93.8962
2023-02-07,2023,2,7,Tuesday,06,2023-06,102.72,107.72,102.64,107.1,33738800,0.04416746779780145,100.18714285714285,94.079
2023-02-08,2023,2,8,Wednesday,06,2023-06,101.79,102.67,97.59,99.13,73546000,-0.0744168892825714,100.61857142857143,94.1266
2023-02-09,2023,2,9,Thursday,06,2023-06,99.66,99.73,93.04,94.63,97798600,-0.04540013706212931,100.34857142857143,94.111
2023-02-10,2023,2,10,Friday,06,2023-06,94.9,96.17,93.7,94.03,49325300,-0.006285365055253789,99.89857142857144,94.0994
2023-02-13,2023,2,13,Monday,07,2023-07,94.18,94.52,93.23,94.17,43116600,0.001475964281518305,99.60071428571428,93.9716
2023-02-14,2023,2,14,Tuesday,07,2023-07,93.83,94.34,91.84,94.12,42513100,-0.0005262895653939115,99.47500000000001,93.84620000000001
2023-02-15,2023,2,15,Wednesday,07,2023-07,93.91,96.49,93.54,96.25,36964500,0.02264350259582959,99.32928571428572,93.7722
2023-02-16,2023,2,16,Thursday,07,2023-07,94.71,97.02,94.14,94.94,35642100,-0.013594157386483618,98.98,93.69099999999999
2023-02-17,2023,2,17,Friday,07,2023-07,94.24,94.91,92.63,93.76,31095100,-0.012424585308090208,98.74214285714287,93.63699999999999
2023-02-21,2023,2,21,Tuesday,08,2023-08,92.43,92.6,91.2,91.25,28367200,-0.02685239227541214,98.18857142857144,93.5756
2023-02-22,2023,2,22,Wednesday,08,2023-08,91.13,91.55,90.08,91.0,29891100,-0.0027160303063596958,97.50714285714287,93.53299999999999
2023-02-23,2023,2,23,Thursday,08,2023-08,91.32,91.32,89.22,90.27,32423700,-0.007952125766448659,96.25142857142858,93.4932
2023-02-24,2023,2,24,Friday,08,2023-08,88.85,89.34,88.08,88.57,31295600,-0.018886610024471784,95.12785714285714,93.40979999999999
2023-02-27,2023,2,27,Monday,09,2023-09,89.3,89.66,88.83,89.31,22724300,0.008393969125492173,94.18071428571429,93.2958
2023-02-28,2023,2,28,Tuesday,09,2023-09,88.76,90.65,88.74,89.51,30546900,0.0022199869729100374,92.9242857142857,93.1964
2023-03-01,2023,3,1,Wednesday,09,2023-09,89.37,90.4,89.06,89.72,26323900,0.0023253627594030934,92.25214285714286,93.1828
2023-03-02,2023,3,2,Thursday,09,2023-09,89.07,91.67,88.99,91.5,23328600,0.019887164961187143,92.02857142857144,93.2114
2023-03-03,2023,3,3,Friday,09,2023-09,91.93,93.29,91.85,93.2,30242500,0.01852468388947992,91.9692857142857,93.30799999999999
2023-03-06,2023,3,6,Monday,10,2023-10,93.54,95.46,93.48,94.74,28288200,0.016592271887778454,92.01,93.4258
2023-03-07,2023,3,7,Tuesday,10,2023-10,94.59,95.25,93.02,93.35,24101500,-0.014752093531092969,91.955,93.5036
2023-03-08,2023,3,8,Wednesday,10,2023-10,93.58,95.4,93.58,93.82,25395200,0.00509727036210994,91.78142857142858,93.63019999999999
2023-03-09,2023,3,9,Thursday,10,2023-10,93.66,95.08,91.55,91.85,24438900,-0.021024933275283764,91.56071428571428,93.6866
2023-03-10,2023,3,10,Friday,10,2023-10,91.69,92.37,90.01,90.21,32850100,-0.01780697993942515,91.30714285714285,93.7476
2023-03-13,2023,3,13,Monday,11,2023-11,89.77,92.27,89.15,90.86,31508600,0.007142138907087814,91.2792857142857,93.85079999999999
2023-03-14,2023,3,14,Tuesday,11,2023-11,92.26,94.0,91.97,93.43,32303900,0.028256465538595732,91.45285714285714,93.956
2023-03-15,2023,3,15,Wednesday,11,2023-11,92.72,96.4,92.23,95.71,38367300,0.024403274000311947,91.84142857142857,94.11120000000001
2023-03-16,2023,3,16,Thursday,11,2023-11,95.73,101.08,95.03,100.19,54499500,0.04681514511413143,92.67142857142856,94.3366
2023-03-17,2023,3,17,Friday,11,2023-11,99.96,102.59,99.87,101.56,76140300,0.013752782395536789,93.54642857142858,94.6092
2023-03-20,2023,3,20,Monday,12,2023-12,100.18,101.68,99.91,101.04,26033900,-0.005172822930910259,94.37,94.90979999999999
2023-03-21,2023,3,21,Tuesday,12,2023-12,101.09,105.03,100.97,104.91,33122800,0.038359621260544374,95.455,95.2602
2023-03-22,2023,3,22,Wednesday,12,2023-12,104.22,106.57,103.3,103.31,32336900,-0.015306131724461602,96.29857142857144,95.566
2023-03-23,2023,3,23,Thursday,12,2023-12,104.96,106.16,104.49,105.33,31385800,0.01957420077903027,97.16499999999999,95.9034
2023-03-24,2023,3,24,Friday,12,2023-12,104.82,105.23,103.82,105.13,25236200,-0.0018823714838538397,97.90714285714286,96.177
2023-03-27,2023,3,27,Monday,13,2023-13,104.4,104.48,101.73,102.16,25393400,-0.028285847003929776,98.53642857142857,96.39800000000001
2023-03-28,2023,3,28,Tuesday,13,2023-13,102.1,102.1,99.4,100.47,24913500,-0.016495170879168408,99.01142857142858,96.5676
2023-03-29,2023,3,29,Wednesday,13,2023-13,101.82,101.92,100.15,101.01,26148300,0.005327446734644692,99.66571428571429,96.7608
2023-03-30,2023,3,30,Thursday,13,2023-13,100.55,100.72,99.41,100.43,25009800,-0.0056917527216081565,100.39571428571428,96.9498
2023-03-31,2023,3,31,Friday,13,2023-13,100.82,103.28,100.55,103.09,28108000,0.02645092721892972,101.26928571428572,97.1498
2023-04-03,2023,4,3,Monday,14,2023-14,101.77,104.03,101.49,103.99,20719900,0.008749992136825924,102.02357142857143,97.2614
2023-04-04,2023,4,4,Tuesday,14,2023-14,103.92,105.17,103.69,104.2,20377200,0.0020016744692159527,102.63,97.33879999999999
2023-04-05,2023,4,5,Wednesday,14,2023-14,105.19,105.61,103.19,104.03,21864200,-0.0016173090507803911,102.90428571428572,97.4526
2023-04-06,2023,4,6,Thursday,14,2023-14,104.85,108.67,103.9,107.95,34684200,0.037637075920025964,103.36071428571428,97.694
2023-04-10,2023,4,10,Monday,15,2023-15,106.45,107.03,104.68,106.02,19741500,-0.017906432075665557,103.71642857142857,97.84859999999999
2023-04-11,2023,4,11,Tuesday,15,2023-15,105.99,106.28,104.36,105.19,18721300,-0.007760637944171811,103.73642857142856,97.9558
2023-04-12,2023,4,12,Wednesday,15,2023-15,106.45,106.65,104.05,104.3,22761600,-0.008480832724763743,103.80714285714285,98.09999999999998
2023-04-13,2023,4,13,Thursday,15,2023-15,105.54,107.32,105.51,107.24,21650700,0.028226450923185986,103.94357142857143,98.2648
2023-04-14,2023,4,14,Friday,15,2023-15,106.75,108.62,106.65,108.5,20758700,0.011738706222528705,104.1842857142857,98.42399999999999
2023-04-17,2023,4,17,Monday,16,2023-16,104.51,105.78,104.4,105.49,29043400,-0.027772736595833125,104.42214285714286,98.3768
2023-04-18,2023,4,18,Tuesday,16,2023-16,106.06,106.11,103.86,104.2,17641400,-0.012215718255651153,104.68857142857144,98.3748
2023-04-19,2023,4,19,Wednesday,16,2023-16,103.3,104.8,102.89,104.1,16732000,-0.0009513927206229456,104.90928571428572,98.40540000000001
2023-04-20,2023,4,20,Thursday,16,2023-16,103.74,105.95,103.73,104.97,22515300,0.008379481296937996,105.23357142857142,98.3628
2023-04-21,2023,4,21,Friday,16,2023-16,105.16,105.71,104.56,104.98,22379000,9.42640986423271e-05,105.36857142857143,98.4798
2023-04-24,2023,4,24,Monday,17,2023-17,105.12,106.38,104.44,105.85,21410900,0.008214592596554438,105.50142857142858,98.7042
2023-04-25,2023,4,25,Tuesday,17,2023-17,105.68,106.5,103.65,103.7,31408100,-0.020322125218284137,105.46571428571428,98.8976
2023-04-26,2023,4,26,Wednesday,17,2023-17,104.64,106.08,102.37,103.54,37068200,-0.0015295466489655407,105.43071428571429,99.085
2023-04-27,2023,4,27,Thursday,17,2023-17,104.31,108.2,103.51,107.42,38235200,0.037530009240414275,105.39285714285714,99.351
2023-04-28,2023,4,28,Friday,17,2023-17,106.86,107.34,105.11,107.27,23957900,-0.001384219879173032,105.48214285714286,99.5714
2023-05-01,2023,5,1,Monday,18,2023-18,106.78,107.73,106.56,106.77,20926300,-0.004712586757234405,105.595,99.808
2023-05-02,2023,5,2,Tuesday,18,2023-18,106.72,106.79,103.59,105.05,20343100,-0.016061660747981654,105.64857142857143,100.03380000000001
2023-05-03,2023,5,3,Wednesday,18,2023-18,105.29,107.18,104.7,105.19,17116300,0.0013209526371411595,105.50214285714286,100.3126
2023-05-04,2023,5,4,Thursday,18,2023-18,105.23,105.37,103.78,104.29,19780600,-0.008575191526245973,105.20142857142856,100.5784
2023-05-05,2023,5,5,Friday,18,2023-18,104.4,105.51,103.82,105.29,20710600,0.00955238952756643,105.18714285714285,100.8788
2023-05-08,2023,5,8,Monday,19,2023-19,104.87,107.47,104.87,107.29,17266000,0.01906502259650833,105.40785714285714,101.25319999999999
2023-05-09,2023,5,9,Tuesday,19,2023-19,107.83,109.63,106.78,107.0,24782400,-0.0027714095207498346,105.61500000000001,101.60699999999999
2023-05-10,2023,5,10,Wednesday,19,2023-19,107.6,112.52,107.53,111.3,47533500,0.040207380550254745,106.06714285714285,102.0428
2023-05-11,2023,5,11,Thursday,19,2023-19,114.85,117.4,113.93,115.88,57115100,0.04114710951940781,106.84571428571428,102.566
2023-05-12,2023,5,12,Friday,19,2023-19,115.98,117.23,115.53,116.89,31293800,0.008725340152570427,107.63428571428572,103.07379999999999
2023-05-15,2023,5,15,Monday,20,2023-20,115.47,117.76,115.46,115.94,22107900,-0.00814102069136935,108.50857142857141,103.52860000000001
2023-05-16,2023,5,16,Tuesday,20,2023-20,115.81,120.14,115.81,119.04,32370100,0.02676135963192383,109.61571428571429,104.01460000000002
2023-05-17,2023,5,17,Wednesday,20,2023-20,119.13,121.21,118.42,120.42,26659600,0.011574599855718848,110.5442857142857,104.556
2023-05-18,2023,5,18,Thursday,20,2023-20,120.5,122.82,120.43,122.44,27014500,0.016792759563819537,111.62785714285714,105.1284
2023-05-19,2023,5,19,Friday,20,2023-20,123.11,125.37,121.65,122.17,30268900,-0.0021858094427043007,112.72785714285715,105.73479999999999
2023-05-22,2023,5,22,Monday,21,2023-21,122.43,125.94,122.37,124.77,29760200,0.02125758378681697,114.13642857142858,106.426
2023-05-23,2023,5,23,Tuesday,21,2023-21,123.84,124.32,121.97,122.21,24477900,-0.020497320354937898,115.35214285714287,107.05300000000001
2023-05-24,2023,5,24,Wednesday,21,2023-21,120.81,121.68,119.69,120.58,23087900,-0.013383037942995779,116.51571428571428,107.596
2023-05-25,2023,5,25,Thursday,21,2023-21,124.12,124.88,121.83,123.26,33812700,0.022278744264915495,117.79928571428572,108.147
2023-05-26,2023,5,26,Friday,21,2023-21,122.98,124.9,122.21,124.33,25154700,0.008685312455358085,119.01642857142858,108.62980000000002
2023-05-30,2023,5,30,Tuesday,22,2023-22,125.19,125.28,121.82,123.55,27230700,-0.006298338452883523,120.19857142857144,109.0696
2023-05-31,2023,5,31,Wednesday,22,2023-22,122.62,123.81,122.02,122.29,41548800,-0.010189244349633086,120.98357142857142,109.49459999999999
2023-06-01,2023,6,1,Thursday,22,2023-22,122.42,123.95,122.22,123.28,25017700,0.00810548010634693,121.51214285714286,109.86200000000001
2023-06-02,2023,6,2,Friday,22,2023-22,123.4,125.64,123.26,124.14,19367500,0.006914927357616785,122.02999999999999,110.27859999999998
2023-06-05,2023,6,5,Monday,23,2023-23,123.52,126.87,123.29,125.52,22672500,0.01117930256566213,122.71428571428571,110.6824
2023-06-06,2023,6,6,Tuesday,23,2023-23,125.49,127.75,124.87,126.79,19450100,0.010108318521073967,123.26785714285714,111.1156
2023-06-07,2023,6,7,Wednesday,23,2023-23,126.46,128.42,121.56,121.87,34179300,-0.038855529272221245,123.37142857142858,111.5098
2023-06-08,2023,6,8,Thursday,23,2023-23,121.51,122.65,120.94,121.6,24815000,-0.0021961214938058804,123.31142857142858,111.9324
2023-06-09,2023,6,9,Friday,23,2023-23,121.49,123.2,121.35,121.8,20304500,0.001630434680310655,123.285,112.34819999999999
2023-06-12,2023,6,12,Monday,24,2023-24,122.32,123.66,121.28,123.26,22255700,0.012045113566611754,123.17714285714285,112.8048
2023-06-13,2023,6,13,Tuesday,24,2023-24,124.55,124.76,122.76,123.34,19287700,0.0006434000340176382,123.25785714285713,113.2098
2023-06-14,2023,6,14,Wednesday,24,2023-24,122.72,123.7,121.09,123.29,24659600,-0.00040181233693770135,123.45142857142856,113.5958
2023-06-15,2023,6,15,Thursday,24,2023-24,122.8,125.06,122.06,124.69,24517100,0.011336269136842159,123.55357142857143,114.00560000000002
2023-06-16,2023,6,16,Friday,24,2023-24,125.59,125.59,122.71,122.98,56699200,-0.013753153250610661,123.45714285714287,114.38459999999999
2023-06-20,2023,6,20,Tuesday,25,2023-25,122.46,124.08,121.76,122.77,22698000,-0.0016926946490276595,123.40142857142857,114.681
2023-06-21,2023,6,21,Wednesday,25,2023-25,122.16,122.33,119.8,120.2,22612000,-0.020912358494236116,123.25214285714286,114.9646
2023-06-22,2023,6,22,Thursday,25,2023-25,119.61,122.85,118.55,122.79,20781900,0.021523800395877313,123.21714285714286,115.3166
2023-06-23,2023,6,23,Friday,25,2023-25,120.97,122.36,120.79,121.94,29573100,-0.006861816118936326,123.06000000000002,115.66940000000001
2023-06-26,2023,6,26,Monday,26,2023-26,120.4,121.65,117.95,118.05,23185000,-0.0319460825863781,122.52642857142858,115.8856
2023-06-27,2023,6,27,Tuesday,26,2023-26,116.81,118.85,115.89,117.97,27221700,-0.0006718178518581031,121.89642857142857,116.075
2023-06-28,2023,6,28,Wednesday,26,2023-26,116.93,120.21,116.57,120.02,19753100,0.017393574629900987,121.76428571428572,116.3656
2023-06-29,2023,6,29,Thursday,26,2023-26,119.04,119.85,118.17,118.96,18517500,-0.008837047813247012,121.57571428571428,116.6608
2023-06-30,2023,6,30,Friday,26,2023-26,120.04,120.96,119.82,119.91,23871800,0.00799924168563848,121.44071428571428,116.97699999999999
2023-07-03,2023,7,3,Monday,27,2023-27,119.27,119.96,118.66,119.51,13888300,-0.0033893428641197376,121.17285714285715,117.26780000000001
2023-07-05,2023,7,5,Wednesday,27,2023-27,119.01,122.29,119.01,121.56,17830300,0.017169951228730218,121.0457142857143,117.5994
2023-07-06,2023,7,6,Thursday,27,2023-27,119.59,120.09,118.21,119.87,17732500,-0.01386290140567148,120.80142857142857,117.87979999999999
2023-07-07,2023,7,7,Friday,27,2023-27,119.83,120.69,119.04,119.09,20997700,-0.006532710523059815,120.40142857142858,118.1876
2023-07-10,2023,7,10,Monday,28,2023-28,118.03,118.03,115.62,115.85,32960100,-0.02721814582347548,119.89214285714286,118.43379999999999
2023-07-11,2023,7,11,Tuesday,28,2023-28,115.74,117.19,114.82,116.68,18286600,0.007187391254296793,119.45714285714287,118.619
2023-07-12,2023,7,12,Wednesday,28,2023-28,118.26,119.9,117.96,118.57,22059600,0.01622634761039632,119.34071428571428,118.845
2023-07-13,2023,7,13,Thursday,28,2023-28,120.48,124.24,120.0,123.74,31535900,0.04355459356233071,119.40857142857143,119.18439999999998
2023-07-14,2023,7,14,Friday,28,2023-28,124.04,125.98,123.81,124.6,20499800,0.006969476386610385,119.59857142857142,119.57539999999999
2023-07-17,2023,7,17,Monday,29,2023-29,124.96,126.17,123.41,123.97,20675300,-0.005091491069118215,120.02142857142857,119.95100000000001
2023-07-18,2023,7,18,Tuesday,29,2023-29,123.81,123.9,122.22,123.0,21045800,-0.00783624194200061,120.38071428571428,120.32520000000001
2023-07-19,2023,7,19,Wednesday,29,2023-29,123.7,124.37,121.4,121.71,22313800,-0.010477147685012844,120.50142857142858,120.65360000000001
2023-07-20,2023,7,20,Thursday,29,2023-29,121.05,123.61,117.65,118.49,27541700,-0.026470044705577345,120.46785714285714,120.8776
2023-07-21,2023,7,21,Friday,29,2023-29,119.81,120.24,118.03,119.26,56514600,0.006525451973559582,120.42142857142858,121.12280000000001
2023-07-24,2023,7,24,Monday,30,2023-30,120.86,122.27,120.32,120.81,22276100,0.013049650598699891,120.5142857142857,121.31299999999999
2023-07-25,2023,7,25,Tuesday,30,2023-30,120.81,122.61,120.47,121.72,31820800,0.007466481192373697,120.52571428571427,121.4298
2023-07-26,2023,7,26,Wednesday,30,2023-30,129.22,130.22,127.59,128.53,46216900,0.055949059504980525,121.14428571428572,121.6626
2023-07-27,2023,7,27,Thursday,30,2023-30,130.65,132.43,128.05,128.73,35931600,0.0016197061117282363,121.83285714285714,121.9184
2023-07-28,2023,7,28,Friday,30,2023-30,129.83,132.9,129.78,131.85,26971000,0.02417795612921325,122.97571428571428,122.1746
2023-07-31,2023,7,31,Monday,31,2023-31,131.85,132.66,130.98,131.95,18381900,0.0007519014531129908,124.06642857142856,122.40520000000001
2023-08-01,2023,8,1,Tuesday,31,2023-31,129.71,131.76,129.61,130.74,22154300,-0.00916521851958374,124.93571428571428,122.5712
2023-08-02,2023,8,2,Wednesday,31,2023-31,128.71,129.28,126.73,127.52,22705800,-0.02464203152123079,125.20571428571428,122.6782
2023-08-03,2023,8,3,Thursday,31,2023-31,127.25,128.64,126.66,127.64,15018100,0.001010665476428363,125.42285714285715,122.73559999999999
2023-08-04,2023,8,4,Friday,31,2023-31,128.47,130.78,127.19,127.42,20521900,-0.0017861249951586222,125.66928571428572,122.8398
2023-08-07,2023,8,7,Monday,32,2023-32,128.38,130.91,128.3,130.79,17621000,0.026451089109835735,126.22571428571429,123.044
2023-08-08,2023,8,8,Tuesday,32,2023-32,129.84,130.79,128.99,130.69,16836000,-0.0007581157056303356,126.86714285714285,123.19259999999998
2023-08-09,2023,8,9,Wednesday,32,2023-32,131.03,131.31,128.37,129.01,17745200,-0.012818583326337563,127.61857142857141,123.2862
2023-08-10,2023,8,10,Thursday,32,2023-32,130.82,131.49,128.9,129.07,17855700,0.0004609126117021134,128.3192857142857,123.39659999999999
2023-08-11,2023,8,11,Friday,32,2023-32,128.07,129.3,127.62,129.03,15205500,-0.0003072517319705481,128.90642857142856,123.53140000000002
2023-08-14,2023,8,14,Monday,33,2023-33,128.72,130.76,128.46,130.68,17526200,0.012752678103791215,129.54642857142858,123.67939999999999
2023-08-15,2023,8,15,Tuesday,33,2023-33,130.44,130.84,128.68,129.13,14769200,-0.011833346703093106,129.58928571428572,123.7792
2023-08-16,2023,8,16,Wednesday,33,2023-33,128.15,129.75,127.34,127.98,17548400,-0.008904658893238215,129.53571428571428,123.8284
2023-08-17,2023,8,17,Thursday,33,2023-33,129.31,131.33,128.72,129.32,23665600,0.010456514370419612,129.355,123.87899999999999
2023-08-18,2023,8,18,Friday,33,2023-33,127.93,128.7,125.89,126.99,23627200,-0.01801340301820409,129.00071428571428,123.9814
2023-08-21,2023,8,21,Monday,34,2023-34,126.73,128.13,126.05,127.8,21851100,0.006400826776712831,128.79071428571427,124.10539999999999
2023-08-22,2023,8,22,Tuesday,34,2023-34,128.0,129.81,127.8,128.56,15557900,0.005894544355697029,128.865,124.24060000000001
2023-08-23,2023,8,23,Wednesday,34,2023-34,129.71,132.9,129.37,132.05,26497000,0.027141694288554064,129.18,124.4164
2023-08-24,2023,8,24,Thursday,34,2023-34,133.55,133.79,129.16,129.28,18680400,-0.0209444387885811,129.31285714285713,124.5352
2023-08-25,2023,8,25,Friday,34,2023-34,129.0,130.25,126.92,129.55,20678100,0.0020703440127800565,129.2242857142857,124.66040000000001
